image,power_mse_classic,power_mse_deep,cosine_power_classic,cosine_power_deep,cum_mse_classic,cum_mse_deep,low_mse_classic,mid_mse_classic,high_mse_classic,low_mse_deep,mid_mse_deep,high_mse_deep,dk50_classic,dk80_classic,dk50_deep,dk80_deep
33039,4.581599278302724e-10,9.511061788835178e-11,0.9999999992054855,0.9999999960347516,0.00100876010460946,0.00042279926725256054,4.547854359265881e-09,5.897771903399436e-12,4.265430969545336e-14,9.458770887998897e-10,5.724386453107367e-13,3.9132587932079134e-14,0.0,-1.3455982943765785,0.0,-1.3455982943765785
351093,1.5176243495976055e-10,4.6634907926455846e-09,0.9999999986788859,0.9999996546628457,0.00016173582675854938,9.366497381602195e-05,1.510215765881939e-09,7.0115049978532e-13,1.2129141083184549e-14,4.647366171102801e-08,1.2253069988602185e-13,1.1564514777862851e-14,0.0,-0.13419767073657063,0.0,-0.062346120279300754
361010,2.876358686007729e-10,7.55987917880385e-11,0.9999999992435631,0.9999999962072993,0.0002842366556232029,4.623013359349628e-05,2.8579949452145065e-09,2.8044311979426575e-12,5.390117321435569e-15,7.531015253968e-10,8.648734562248951e-14,3.384832355879984e-15,0.0,-0.4175739505823711,0.0,-0.29944318223420185
37073,3.3661027096079356e-11,3.120926910882546e-12,0.9999999999351951,0.9999999996525589,8.412010030157153e-05,2.6255952783961992e-05,3.344782132332403e-10,3.1856103328430874e-13,2.638216382617698e-15,3.102527072771444e-11,2.162916213574842e-14,1.937358264565741e-15,0.0,0.0,0.0,0.0
376043,4.7686338012396256e-11,9.910010934826032e-12,0.9999999998863143,0.9999999992962952,0.00010837040862824339,5.559933309824527e-05,4.739745720106892e-10,4.074556616370279e-13,3.723523559947096e-15,9.854972038547051e-11,6.256748571655699e-14,3.5342388627864904e-15,0.0,0.0,0.0,0.0
38082,1.014153925007572e-10,1.841800675181687e-11,0.9999999994709396,0.9999999988403622,0.0001769911873206119,0.00011284073912778091,1.009225106907093e-09,4.59817968054723e-13,8.814935966401728e-15,1.8321075674750224e-10,9.427609865520643e-14,8.662702547514205e-15,0.0,0.0,0.0,0.0
38092,4.9601214881693745e-11,1.0746824442307114e-11,0.9999999997404022,0.9999999994697142,4.658740717606399e-05,2.1230616471444725e-05,4.938139804993763e-10,1.5826097479533978e-13,2.1916362644778843e-15,1.0703988689835133e-10,1.5531114181084904e-14,1.8856791085306575e-15,0.0,0.0,0.0,0.0
385039,4.400144758358019e-10,5.224147839096901e-10,0.9999999979495533,0.9999999707455236,0.00039176545521556796,0.00014080159373432,4.374779767109224e-09,3.3654446059439406e-12,1.6142962936455763e-14,5.205024067260463e-09,3.4482253960124796e-13,1.2645571897376574e-14,0.0,-0.7455750866855045,0.0,-0.3604576481696624
41033,7.705797526424838e-11,3.470281823602121e-10,0.9999999993902013,0.9999999755078982,2.34531528812555e-05,1.0086710416634495e-05,7.673140038516223e-10,2.0130904345172905e-13,7.8402594130723e-16,3.458239875678391e-09,2.3668267565495108e-14,7.509753556056358e-16,0.0,-0.09260440952408,0.0,-0.033513713628425146
41069,3.4152588376732e-11,1.202322605369245e-10,0.9999999999018518,0.9999999907466598,0.00013836632141273604,9.819585172311328e-05,3.394861773355679e-10,2.738187516455298e-13,6.840812091021071e-15,1.197854845547071e-09,9.406352977244202e-14,6.681376563864381e-15,0.0,0.0,0.0,0.0
42012,1.2378145350680538e-10,5.917817289307087e-11,0.9999999994065667,0.9999999975954292,5.212271801050292e-05,1.677719009679164e-05,1.2318804194807755e-09,5.521749036953291e-13,1.562103913849381e-15,5.895900951838189e-10,4.77276933747504e-14,1.3191651938220595e-15,0.0,-0.24159337380144175,0.0,-0.07468352033497916
42049,2.312893293544086e-11,3.5065362527614257e-12,0.9999999999201172,0.9999999998584581,1.5204992494534226e-05,5.713498354273851e-07,2.3012579948087232e-10,1.2162088113695004e-13,1.8846901314051215e-16,3.494244077148131e-11,5.813580987703453e-16,4.428178506063626e-17,0.0,0.0,0.0,0.0
43074,5.860388823241519e-11,1.464106232875365e-11,0.9999999995181755,0.9999999989449968,0.0001282712629338844,8.702384777818508e-05,5.831492839708069e-10,2.762561974907817e-13,6.745189864902137e-15,1.4564108527095624e-10,7.520688951983659e-14,6.584538967703592e-15,0.0,0.0,0.0,0.0
45096,8.531072488834296e-10,2.2874863444411028e-10,0.9999999907777689,0.9999999861762594,8.187558857127344e-05,1.7642942868538648e-05,8.49483890670735e-09,2.26260179766813e-12,4.769025295626595e-15,2.2793484205627123e-09,7.588863723741708e-14,3.772342239154049e-15,-0.07198912325051571,-0.14059412975461716,-0.013935630971218471,-0.03446149917792907
54082,2.4290832063911644e-11,7.554919489831815e-12,0.9999999999242815,0.9999999996562928,6.831679435953025e-05,4.088620572148177e-05,2.4162673993308717e-10,1.407938439967815e-13,3.6392042132245515e-15,7.520183040758828e-11,2.2244700220161263e-14,3.3916337384418317e-15,0.0,0.0,0.0,0.0
